ID,Temporary_ID,Stock,Infection_Status,Date_Iso,Clutch_Num,Death_Date,Date_Gravid,Date_Drop,Clutch_Est_R,Clutch_Est_L,Inf_Intensity,Strain,Clutch_Tot,Clutch_Sym,Holding_Time,Next_Date_Gravid,Time_Between_Clutches,age_post_iso,Maximum_Dens,DOB,prp_survival,Treatment_Fine,is_post,Clutch_Tot_post,Maximum_Dens_post,prp_survival_post,PostTreat_Eggs_Ind,PostTreat_Nauplii_Ind,has_post_clutch,has_post_hatch,Oldest_nonzero_F1_minusfirst
GR_220I,220I,I,UNEX,2025-09-10T00:00:00Z,4,NA,2025-09-29T00:00:00Z,2025-09-30T00:00:00Z,16,16,NA,NA,32,1,1,2025-10-06T00:00:00Z,6,NA,18,2025-09-30T00:00:00Z,0.5625,UNEX,TRUE,32,18,0.5625,134,51,TRUE,TRUE,20
GR_220I,220I,I,UNEX,2025-09-10T00:00:00Z,5,NA,2025-10-06T00:00:00Z,2025-10-07T00:00:00Z,5,8,NA,NA,13,0.625,1,2025-10-13T00:00:00Z,6,NA,4,2025-09-30T00:00:00Z,0.3076923076923077,UNEX,TRUE,13,4,0.3076923076923077,134,51,TRUE,TRUE,20
GR_220I,220I,I,UNEX,2025-09-10T00:00:00Z,6,NA,2025-10-13T00:00:00Z,2025-10-20T00:00:00Z,1,1,NA,NA,2,1,7,2025-11-10T00:00:00Z,21,NA,0,2025-10-20T00:00:00Z,0,UNEX,TRUE,2,0,0,134,51,TRUE,TRUE,20
GR_220I,220I,I,UNEX,2025-09-10T00:00:00Z,7,NA,2025-11-10T00:00:00Z,2025-11-18T00:00:00Z,0,10,NA,NA,10,0,8,2025-11-26T00:00:00Z,8,NA,0,2025-11-18T00:00:00Z,0,UNEX,TRUE,10,0,0,134,51,TRUE,TRUE,20
GR_220I,220I,I,UNEX,2025-09-10T00:00:00Z,8,NA,2025-11-26T00:00:00Z,2025-11-28T00:00:00Z,0,1,A lot of brown gunk on it. Clutch sack was there but hard to see how many eggs,NA,1,0,2,2025-12-01T00:00:00Z,3,NA,0,2025-11-28T00:00:00Z,0,UNEX,TRUE,1,0,0,134,51,TRUE,TRUE,20
GR_220I,220I,I,UNEX,2025-09-10T00:00:00Z,9,2025-12-08T00:00:00Z,2025-12-01T00:00:00Z,2025-12-05T00:00:00Z,2,6,NA,NA,8,0.3333333333333333,4,NA,NA,89,0,2025-12-05T00:00:00Z,0,UNEX,TRUE,8,0,0,134,51,TRUE,TRUE,20
GR_221B,GR_221,B,UNEX,2025-09-17T00:00:00Z,1,NA,2025-09-17T00:00:00Z,2025-09-19T00:00:00Z,24,26,NA,NA,50,0.9230769230769232,2,2025-09-22T00:00:00Z,3,NA,7,2025-09-19T00:00:00Z,0.14,UNEX,FALSE,NA,NA,NA,110,64,TRUE,TRUE,22
GR_221B,GR_221,B,UNEX,2025-09-17T00:00:00Z,2,NA,2025-09-22T00:00:00Z,2025-09-29T00:00:00Z,26,28,NA,NA,54,0.9285714285714286,7,2025-10-01T00:00:00Z,2,NA,20,2025-09-29T00:00:00Z,0.3703703703703703,UNEX,TRUE,54,20,0.3703703703703703,110,64,TRUE,TRUE,22
GR_221B,GR_221,B,UNEX,2025-09-17T00:00:00Z,3,NA,2025-10-01T00:00:00Z,2025-10-09T00:00:00Z,22,24,NA,NA,46,0.9166666666666666,8,2025-10-17T00:00:00Z,8,NA,44,2025-10-09T00:00:00Z,0.9565217391304348,UNEX,TRUE,46,44,0.9565217391304348,110,64,TRUE,TRUE,22
GR_221B,GR_221,B,UNEX,2025-09-17T00:00:00Z,4,NA,2025-10-17T00:00:00Z,2025-10-20T00:00:00Z,8,2,NA,NA,10,0.25,3,2025-12-04T00:00:00Z,45,NA,0,2025-10-20T00:00:00Z,0,UNEX,TRUE,10,0,0,110,64,TRUE,TRUE,22
GR_221B,GR_221,B,UNEX,2025-09-17T00:00:00Z,5,2026-01-07T00:00:00Z,2025-12-04T00:00:00Z,2025-12-05T00:00:00Z,0,0,No eggs in clutches,NA,0,NA,1,NA,NA,112,0,2025-12-05T00:00:00Z,NA,UNEX,TRUE,0,0,NA,110,64,TRUE,TRUE,22
GR_222I,GR_222,I,UNEX,2025-09-17T00:00:00Z,1,NA,2025-09-17T00:00:00Z,2025-09-18T00:00:00Z,20,18,NA,NA,38,0.9,1,2025-09-26T00:00:00Z,8,NA,26,2025-09-18T00:00:00Z,0.6842105263157895,UNEX,FALSE,NA,NA,NA,99,35,TRUE,TRUE,33
GR_222I,GR_222,I,UNEX,2025-09-17T00:00:00Z,2,NA,2025-09-26T00:00:00Z,2025-09-29T00:00:00Z,20,20,NA,NA,40,1,3,2025-10-02T00:00:00Z,3,NA,22,2025-09-18T00:00:00Z,0.55,UNEX,TRUE,40,22,0.55,99,35,TRUE,TRUE,33
GR_222I,GR_222,I,UNEX,2025-09-17T00:00:00Z,3,NA,2025-10-02T00:00:00Z,2025-10-08T00:00:00Z,10,14,NA,NA,24,0.7142857142857143,6,2025-10-10T00:00:00Z,2,NA,12,2025-10-08T00:00:00Z,0.5,UNEX,TRUE,24,12,0.5,99,35,TRUE,TRUE,33
GR_222I,GR_222,I,UNEX,2025-09-17T00:00:00Z,4,NA,2025-10-10T00:00:00Z,2025-10-13T00:00:00Z,10,14,NA,NA,24,0.7142857142857143,3,2025-10-16T00:00:00Z,3,NA,0,2025-10-13T00:00:00Z,0,UNEX,TRUE,24,0,0,99,35,TRUE,TRUE,33
GR_222I,GR_222,I,UNEX,2025-09-17T00:00:00Z,5,2025-11-05T00:00:00Z,2025-10-16T00:00:00Z,2025-10-20T00:00:00Z,5,6,NA,NA,11,0.8333333333333334,4,NA,NA,49,1,2025-10-20T00:00:00Z,0.09090909090909093,UNEX,TRUE,11,1,0.09090909090909093,99,35,TRUE,TRUE,33
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,1,NA,2025-09-17T00:00:00Z,2025-09-22T00:00:00Z,26,26,NA,NA,52,1,5,2025-09-24T00:00:00Z,2,NA,12,2025-09-22T00:00:00Z,0.2307692307692308,UNEX,FALSE,NA,NA,NA,341,176,TRUE,TRUE,56
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,2,NA,2025-09-24T00:00:00Z,2025-09-26T00:00:00Z,28,24,NA,NA,52,0.8571428571428571,2,2025-09-29T00:00:00Z,3,NA,15,2025-09-26T00:00:00Z,0.28846153846153844,UNEX,TRUE,52,15,0.28846153846153844,341,176,TRUE,TRUE,56
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,3,NA,2025-09-29T00:00:00Z,2025-10-01T00:00:00Z,26,28,NA,NA,54,0.9285714285714286,2,2025-10-02T00:00:00Z,1,NA,11,2025-10-01T00:00:00Z,0.2037037037037037,UNEX,TRUE,54,11,0.2037037037037037,341,176,TRUE,TRUE,56
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,4,NA,2025-10-02T00:00:00Z,2025-10-08T00:00:00Z,26,26,NA,NA,52,1,6,2025-10-10T00:00:00Z,2,NA,15,2025-10-08T00:00:00Z,0.28846153846153844,UNEX,TRUE,52,15,0.28846153846153844,341,176,TRUE,TRUE,56
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,5,NA,2025-10-10T00:00:00Z,2025-10-13T00:00:00Z,18,16,NA,NA,34,0.8888888888888888,3,2025-10-14T00:00:00Z,1,NA,18,2025-10-13T00:00:00Z,0.5294117647058824,UNEX,TRUE,34,18,0.5294117647058824,341,176,TRUE,TRUE,56
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,6,NA,2025-10-14T00:00:00Z,2025-10-16T00:00:00Z,14,14,NA,NA,28,1,2,2025-10-22T00:00:00Z,6,NA,22,2025-10-16T00:00:00Z,0.7857142857142857,UNEX,TRUE,28,22,0.7857142857142857,341,176,TRUE,TRUE,56
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,7,NA,2025-10-22T00:00:00Z,2025-10-29T00:00:00Z,18,20,NA,NA,38,0.9,7,2025-10-30T00:00:00Z,1,NA,24,2025-10-29T00:00:00Z,0.631578947368421,UNEX,TRUE,38,24,0.631578947368421,341,176,TRUE,TRUE,56
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,8,NA,2025-10-30T00:00:00Z,2025-11-04T00:00:00Z,20,15,NA,NA,35,0.75,5,2025-11-07T00:00:00Z,3,NA,35,2025-11-04T00:00:00Z,1,UNEX,TRUE,35,35,1,341,176,TRUE,TRUE,56
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,9,NA,2025-11-07T00:00:00Z,2025-11-10T00:00:00Z,20,20,NA,NA,40,1,3,2025-11-11T00:00:00Z,1,NA,34,2025-11-10T00:00:00Z,0.85,UNEX,TRUE,40,34,0.85,341,176,TRUE,TRUE,56
GR_224A,GR_224,A,UNEX,2025-09-17T00:00:00Z,10,2025-12-09T00:00:00Z,2025-11-11T00:00:00Z,2025-11-12T00:00:00Z,4,4,NA,NA,8,1,1,NA,NA,83,2,2025-11-12T00:00:00Z,0.25,UNEX,TRUE,8,2,0.25,341,176,TRUE,TRUE,56
GR_225D,GR_225D,D,UNEX,2025-09-18T00:00:00Z,1,NA,2025-09-18T00:00:00Z,2025-09-22T00:00:00Z,22,24,NA,NA,46,0.9166666666666666,4,2025-09-24T00:00:00Z,2,NA,14,2025-09-22T00:00:00Z,0.30434782608695654,UNEX,FALSE,NA,NA,NA,52,22,TRUE,TRUE,8
GR_225D,GR_225D,D,UNEX,2025-09-18T00:00:00Z,2,2025-10-06T00:00:00Z,2025-09-24T00:00:00Z,2025-09-26T00:00:00Z,28,24,NA,NA,52,0.8571428571428571,2,NA,NA,18,22,2025-09-26T00:00:00Z,0.4230769230769231,UNEX,TRUE,52,22,0.4230769230769231,52,22,TRUE,TRUE,8
GR_226A,GR_226A,A,UNEX,2025-10-01T00:00:00Z,1,NA,2025-10-01T00:00:00Z,2025-10-03T00:00:00Z,24,20,NA,NA,44,0.8333333333333334,2,2025-10-09T00:00:00Z,6,NA,16,2025-10-03T00:00:00Z,0.3636363636363637,UNEX,FALSE,NA,NA,NA,135,43,TRUE,TRUE,49
GR_226A,GR_226A,A,UNEX,2025-10-01T00:00:00Z,2,NA,2025-10-09T00:00:00Z,2025-10-13T00:00:00Z,18,16,NA,NA,34,0.8888888888888888,4,2025-10-17T00:00:00Z,4,NA,10,2025-10-13T00:00:00Z,0.29411764705882354,UNEX,TRUE,34,10,0.29411764705882354,135,43,TRUE,TRUE,49
GR_226A,GR_226A,A,UNEX,2025-10-01T00:00:00Z,3,NA,2025-10-17T00:00:00Z,2025-10-27T00:00:00Z,14,16,NA,NA,30,0.875,10,2025-11-02T00:00:00Z,6,NA,30,2025-10-28T00:00:00Z,1,UNEX,TRUE,30,30,1,135,43,TRUE,TRUE,49
GR_226A,GR_226A,A,UNEX,2025-10-01T00:00:00Z,4,NA,2025-11-02T00:00:00Z,2025-11-04T00:00:00Z,6,12,NA,NA,18,0.5,2,2025-11-10T00:00:00Z,6,NA,1,2025-11-04T00:00:00Z,0.05555555555555555,UNEX,TRUE,18,1,0.05555555555555555,135,43,TRUE,TRUE,49
GR_226A,GR_226A,A,UNEX,2025-10-01T00:00:00Z,5,NA,2025-11-10T00:00:00Z,2025-11-11T00:00:00Z,7,3,NA,NA,10,0.42857142857142855,1,2025-11-13T00:00:00Z,2,NA,0,2025-11-11T00:00:00Z,0,UNEX,TRUE,10,0,0,135,43,TRUE,TRUE,49
GR_226A,GR_226A,A,UNEX,2025-10-01T00:00:00Z,6,NA,2025-11-13T00:00:00Z,2025-11-19T00:00:00Z,16,6,NA,NA,22,0.375,6,2025-11-24T00:00:00Z,5,NA,2,2025-11-19T00:00:00Z,0.09090909090909093,UNEX,TRUE,22,2,0.09090909090909093,135,43,TRUE,TRUE,49
GR_226A,GR_226A,A,UNEX,2025-10-01T00:00:00Z,7,NA,2025-11-24T00:00:00Z,2025-11-25T00:00:00Z,4,7,NA,NA,11,0.5714285714285714,1,2025-12-12T00:00:00Z,17,NA,0,2025-11-25T00:00:00Z,0,UNEX,TRUE,11,0,0,135,43,TRUE,TRUE,49
GR_226A,GR_226A,A,UNEX,2025-10-01T00:00:00Z,8,2025-12-16T00:00:00Z,2025-12-12T00:00:00Z,2025-12-14T00:00:00Z,2,8,NA,NA,10,0.25,2,NA,NA,76,0,2025-12-14T00:00:00Z,0,UNEX,TRUE,10,0,0,135,43,TRUE,TRUE,49
GR_227A,GR_227A,A,UNEX,2025-10-03T00:00:00Z,1,NA,2025-10-03T00:00:00Z,2025-10-06T00:00:00Z,28,22,NA,NA,50,0.7857142857142857,3,2025-10-12T00:00:00Z,6,NA,14,2025-10-06T00:00:00Z,0.28,UNEX,FALSE,NA,NA,NA,217,84,TRUE,TRUE,40
GR_227A,GR_227A,A,UNEX,2025-10-03T00:00:00Z,2,NA,2025-10-12T00:00:00Z,2025-10-14T00:00:00Z,20,24,NA,NA,44,0.8333333333333334,2,2025-10-17T00:00:00Z,3,NA,31,2025-10-14T00:00:00Z,0.7045454545454546,UNEX,TRUE,44,31,0.7045454545454546,217,84,TRUE,TRUE,40
GR_227A,GR_227A,A,UNEX,2025-10-03T00:00:00Z,3,NA,2025-10-17T00:00:00Z,2025-10-24T00:00:00Z,22,24,NA,NA,46,0.9166666666666666,7,2025-10-28T00:00:00Z,4,NA,40,2025-10-24T00:00:00Z,0.8695652173913043,UNEX,TRUE,46,40,0.8695652173913043,217,84,TRUE,TRUE,40
GR_227A,GR_227A,A,UNEX,2025-10-03T00:00:00Z,4,NA,2025-10-28T00:00:00Z,2025-10-30T00:00:00Z,10,8,NA,NA,18,0.8,2,2025-11-03T00:00:00Z,4,NA,6,2025-10-30T00:00:00Z,0.3333333333333333,UNEX,TRUE,18,6,0.3333333333333333,217,84,TRUE,TRUE,40
GR_227A,GR_227A,A,UNEX,2025-10-03T00:00:00Z,5,NA,2025-11-03T00:00:00Z,2025-11-07T00:00:00Z,8,16,NA,NA,24,0.5,4,2025-11-10T00:00:00Z,3,NA,6,2025-11-07T00:00:00Z,0.25,UNEX,TRUE,24,6,0.25,217,84,TRUE,TRUE,40
GR_227A,GR_227A,A,UNEX,2025-10-03T00:00:00Z,6,NA,2025-11-10T00:00:00Z,2025-11-12T00:00:00Z,8,1,NA,NA,9,0.125,2,2025-11-13T00:00:00Z,1,NA,1,2025-11-12T00:00:00Z,0.1111111111111111,UNEX,TRUE,9,1,0.1111111111111111,217,84,TRUE,TRUE,40
GR_227A,GR_227A,A,UNEX,2025-10-03T00:00:00Z,7,NA,2025-11-13T00:00:00Z,2025-11-17T00:00:00Z,16,16,NA,NA,32,1,4,2025-11-20T00:00:00Z,3,NA,0,2025-11-17T00:00:00Z,0,UNEX,TRUE,32,0,0,217,84,TRUE,TRUE,40
GR_227A,GR_227A,A,UNEX,2025-10-03T00:00:00Z,8,NA,2025-11-20T00:00:00Z,2025-11-24T00:00:00Z,16,10,NA,NA,26,0.625,4,2025-12-05T00:00:00Z,11,NA,0,2025-11-24T00:00:00Z,0,UNEX,TRUE,26,0,0,217,84,TRUE,TRUE,40
GR_227A,GR_227A,A,UNEX,2025-10-03T00:00:00Z,9,2026-01-07T00:00:00Z,2025-12-05T00:00:00Z,2025-12-09T00:00:00Z,10,8,NA,NA,18,0.8,4,NA,NA,96,0,2025-12-09T00:00:00Z,0,UNEX,TRUE,18,0,0,217,84,TRUE,TRUE,40
GR_228A,GR_228A,A,UNEX,2025-10-03T00:00:00Z,1,NA,2025-10-03T00:00:00Z,2025-10-05T00:00:00Z,26,24,NA,NA,50,0.9230769230769232,2,2025-10-13T00:00:00Z,8,NA,18,2025-10-05T00:00:00Z,0.36,UNEX,FALSE,NA,NA,NA,110,26,TRUE,TRUE,25
GR_228A,GR_228A,A,UNEX,2025-10-03T00:00:00Z,2,NA,2025-10-13T00:00:00Z,2025-10-16T00:00:00Z,16,20,NA,NA,36,0.8,3,2025-10-22T00:00:00Z,6,NA,11,2025-10-16T00:00:00Z,0.3055555555555556,UNEX,TRUE,36,11,0.3055555555555556,110,26,TRUE,TRUE,25
GR_228A,GR_228A,A,UNEX,2025-10-03T00:00:00Z,3,NA,2025-10-22T00:00:00Z,2025-10-23T00:00:00Z,12,14,NA,NA,26,0.8571428571428571,1,2025-10-26T00:00:00Z,3,NA,0,2025-10-23T00:00:00Z,0,UNEX,TRUE,26,0,0,110,26,TRUE,TRUE,25
GR_228A,GR_228A,A,UNEX,2025-10-03T00:00:00Z,4,2025-10-29T00:00:00Z,2025-10-26T00:00:00Z,2025-10-28T00:00:00Z,22,26,NA,NA,48,0.8461538461538461,2,NA,NA,26,15,2025-10-28T00:00:00Z,0.3125,UNEX,TRUE,48,15,0.3125,110,26,TRUE,TRUE,25
GR_229G,GR_229G,G,UNEX,2025-10-03T00:00:00Z,1,NA,2025-10-03T00:00:00Z,2025-10-05T00:00:00Z,22,24,NA,NA,46,0.9166666666666666,2,2025-10-13T00:00:00Z,8,NA,13,2025-10-05T00:00:00Z,0.2826086956521739,UNEX,FALSE,NA,NA,NA,21,5,TRUE,TRUE,24
GR_229G,GR_229G,G,UNEX,2025-10-03T00:00:00Z,2,NA,2025-10-13T00:00:00Z,2025-10-15T00:00:00Z,5,4,NA,NA,9,0.8,2,2025-10-24T00:00:00Z,9,NA,3,2025-10-15T00:00:00Z,0.3333333333333333,UNEX,TRUE,9,3,0.3333333333333333,21,5,TRUE,TRUE,24
GR_229G,GR_229G,G,UNEX,2025-10-03T00:00:00Z,3,NA,2025-10-24T00:00:00Z,2025-10-27T00:00:00Z,0,8,NA,NA,8,0,3,2025-10-28T00:00:00Z,1,NA,2,2025-10-27T00:00:00Z,0.25,UNEX,TRUE,8,2,0.25,21,5,TRUE,TRUE,24
GR_229G,GR_229G,G,UNEX,2025-10-03T00:00:00Z,4,NA,2025-10-28T00:00:00Z,2025-10-30T00:00:00Z,0,3,NA,NA,3,0,2,2025-11-24T00:00:00Z,25,NA,0,2025-10-30T00:00:00Z,0,UNEX,TRUE,3,0,0,21,5,TRUE,TRUE,24
GR_229G,GR_229G,G,UNEX,2025-10-03T00:00:00Z,5,2026-01-08T00:00:00Z,2025-11-24T00:00:00Z,2025-11-26T00:00:00Z,0,1,NA,NA,1,0,2,NA,NA,97,0,2025-11-26T00:00:00Z,0,UNEX,TRUE,1,0,0,21,5,TRUE,TRUE,24
GR_22A,22,A,INF,2025-02-03T00:00:00Z,1,2025-03-03T00:00:00Z,2025-02-03T00:00:00Z,2025-02-07T00:00:00Z,12,10,1,KJER,22,0.8333333333333334,4,NA,NA,28,5,2025-02-07T00:00:00Z,0.2272727272727273,INF,FALSE,NA,NA,NA,0,0,FALSE,FALSE,0
GR_230G,GR_230G,G,UNEX,2025-10-06T00:00:00Z,1,NA,2025-10-06T00:00:00Z,2025-10-08T00:00:00Z,16,20,NA,NA,36,0.8,2,2025-10-20T00:00:00Z,12,NA,19,2025-10-08T00:00:00Z,0.5277777777777778,UNEX,FALSE,NA,NA,NA,178,45,TRUE,TRUE,25
GR_230G,GR_230G,G,UNEX,2025-10-06T00:00:00Z,2,NA,2025-10-20T00:00:00Z,2025-10-24T00:00:00Z,14,14,NA,NA,28,1,4,2025-10-26T00:00:00Z,2,NA,18,2025-10-24T00:00:00Z,0.6428571428571429,UNEX,TRUE,28,18,0.6428571428571429,178,45,TRUE,TRUE,25
GR_230G,GR_230G,G,UNEX,2025-10-06T00:00:00Z,3,NA,2025-10-26T00:00:00Z,2025-10-28T00:00:00Z,18,22,NA,NA,40,0.8181818181818182,2,2025-10-29T00:00:00Z,1,NA,18,2025-10-28T00:00:00Z,0.45,UNEX,TRUE,40,18,0.45,178,45,TRUE,TRUE,25
GR_230G,GR_230G,G,UNEX,2025-10-06T00:00:00Z,4,NA,2025-10-29T00:00:00Z,2025-10-31T00:00:00Z,18,20,NA,NA,38,0.9,2,2025-11-07T00:00:00Z,7,NA,9,2025-10-31T00:00:00Z,0.23684210526315788,UNEX,TRUE,38,9,0.23684210526315788,178,45,TRUE,TRUE,25
GR_230G,GR_230G,G,UNEX,2025-10-06T00:00:00Z,5,NA,2025-11-07T00:00:00Z,2025-11-10T00:00:00Z,10,14,NA,NA,24,0.7142857142857143,3,2025-11-12T00:00:00Z,2,NA,0,2025-11-10T00:00:00Z,0,UNEX,TRUE,24,0,0,178,45,TRUE,TRUE,25
GR_230G,GR_230G,G,UNEX,2025-10-06T00:00:00Z,6,NA,2025-11-12T00:00:00Z,2025-11-19T00:00:00Z,18,22,NA,NA,40,0.8181818181818182,7,2025-11-21T00:00:00Z,2,NA,0,2025-11-19T00:00:00Z,0,UNEX,TRUE,40,0,0,178,45,TRUE,TRUE,25
GR_230G,GR_230G,G,UNEX,2025-10-06T00:00:00Z,7,2025-12-01T00:00:00Z,2025-11-21T00:00:00Z,2025-11-24T00:00:00Z,8,0,NA,NA,8,0,3,NA,NA,56,0,2025-11-24T00:00:00Z,0,UNEX,TRUE,8,0,0,178,45,TRUE,TRUE,25
GR_231C,GR_231C,C,UNEX,2025-10-13T00:00:00Z,1,NA,2025-10-13T00:00:00Z,2025-10-15T00:00:00Z,20,24,NA,NA,44,0.8333333333333334,2,2025-10-20T00:00:00Z,5,NA,16,2025-10-15T00:00:00Z,0.3636363636363637,UNEX,FALSE,NA,NA,NA,189,82,TRUE,TRUE,38
GR_231C,GR_231C,C,UNEX,2025-10-13T00:00:00Z,2,NA,2025-10-20T00:00:00Z,2025-10-22T00:00:00Z,14,16,NA,NA,30,0.875,2,2025-10-28T00:00:00Z,6,NA,13,2025-10-22T00:00:00Z,0.43333333333333335,UNEX,TRUE,30,13,0.43333333333333335,189,82,TRUE,TRUE,38
GR_231C,GR_231C,C,UNEX,2025-10-13T00:00:00Z,3,NA,2025-10-28T00:00:00Z,2025-10-30T00:00:00Z,20,18,NA,NA,38,0.9,2,2025-10-31T00:00:00Z,1,NA,8,2025-10-30T00:00:00Z,0.21052631578947367,UNEX,TRUE,38,8,0.21052631578947367,189,82,TRUE,TRUE,38
GR_231C,GR_231C,C,UNEX,2025-10-13T00:00:00Z,4,NA,2025-10-31T00:00:00Z,2025-11-03T00:00:00Z,22,20,NA,NA,42,0.9090909090909092,3,2025-11-04T00:00:00Z,1,NA,8,2025-11-03T00:00:00Z,0.1904761904761905,UNEX,TRUE,42,8,0.1904761904761905,189,82,TRUE,TRUE,38
GR_231C,GR_231C,C,UNEX,2025-10-13T00:00:00Z,5,NA,2025-11-04T00:00:00Z,2025-11-10T00:00:00Z,16,16,NA,NA,32,1,6,2025-11-12T00:00:00Z,2,NA,24,2025-11-10T00:00:00Z,0.75,UNEX,TRUE,32,24,0.75,189,82,TRUE,TRUE,38
GR_231C,GR_231C,C,UNEX,2025-10-13T00:00:00Z,6,NA,2025-11-12T00:00:00Z,2025-11-20T00:00:00Z,16,20,NA,NA,36,0.8,8,2025-11-21T00:00:00Z,1,NA,29,2025-11-20T00:00:00Z,0.8055555555555556,UNEX,TRUE,36,29,0.8055555555555556,189,82,TRUE,TRUE,38
GR_231C,GR_231C,C,UNEX,2025-10-13T00:00:00Z,7,NA,2025-11-21T00:00:00Z,2025-11-24T00:00:00Z,4,4,NA,NA,8,1,3,2025-12-04T00:00:00Z,10,NA,0,2025-11-24T00:00:00Z,0,UNEX,TRUE,8,0,0,189,82,TRUE,TRUE,38
GR_231C,GR_231C,C,UNEX,2025-10-13T00:00:00Z,8,NA,2025-12-04T00:00:00Z,2025-12-08T00:00:00Z,0,0,Ghost sacs,NA,0,NA,4,2025-12-12T00:00:00Z,4,NA,0,2025-12-08T00:00:00Z,NA,UNEX,TRUE,0,0,NA,189,82,TRUE,TRUE,38
GR_231C,GR_231C,C,UNEX,2025-10-13T00:00:00Z,9,2025-12-19T00:00:00Z,2025-12-12T00:00:00Z,2025-12-19T00:00:00Z,1,2,NA,NA,3,0.5,7,NA,NA,67,0,2025-12-19T00:00:00Z,0,UNEX,TRUE,3,0,0,189,82,TRUE,TRUE,38
GR_232B,GR_232B,B,UNEX,2025-10-13T00:00:00Z,1,NA,2025-10-13T00:00:00Z,2025-10-16T00:00:00Z,22,22,NA,NA,44,1,3,2025-10-20T00:00:00Z,4,NA,0,2025-10-16T00:00:00Z,0,UNEX,FALSE,NA,NA,NA,185,57,TRUE,TRUE,35
GR_232B,GR_232B,B,UNEX,2025-10-13T00:00:00Z,2,NA,2025-10-20T00:00:00Z,2025-10-23T00:00:00Z,20,20,NA,NA,40,1,3,2025-10-30T00:00:00Z,7,NA,40,2025-10-23T00:00:00Z,1,UNEX,TRUE,40,40,1,185,57,TRUE,TRUE,35
GR_232B,GR_232B,B,UNEX,2025-10-13T00:00:00Z,3,NA,2025-10-30T00:00:00Z,2025-11-03T00:00:00Z,22,20,NA,NA,42,0.9090909090909092,4,2025-11-05T00:00:00Z,2,NA,5,2025-11-03T00:00:00Z,0.11904761904761904,UNEX,TRUE,42,5,0.11904761904761904,185,57,TRUE,TRUE,35
GR_232B,GR_232B,B,UNEX,2025-10-13T00:00:00Z,4,NA,2025-11-05T00:00:00Z,2025-11-07T00:00:00Z,18,12,NA,NA,30,0.6666666666666666,2,2025-11-10T00:00:00Z,3,NA,0,2025-11-07T00:00:00Z,0,UNEX,TRUE,30,0,0,185,57,TRUE,TRUE,35
GR_232B,GR_232B,B,UNEX,2025-10-13T00:00:00Z,5,NA,2025-11-10T00:00:00Z,2025-11-11T00:00:00Z,18,20,NA,NA,38,0.9,1,2025-11-13T00:00:00Z,2,NA,11,2025-11-11T00:00:00Z,0.2894736842105263,UNEX,TRUE,38,11,0.2894736842105263,185,57,TRUE,TRUE,35
GR_232B,GR_232B,B,UNEX,2025-10-13T00:00:00Z,6,NA,2025-11-13T00:00:00Z,2025-11-17T00:00:00Z,8,6,NA,NA,14,0.75,4,2025-11-18T00:00:00Z,1,NA,1,2025-11-17T00:00:00Z,0.07142857142857142,UNEX,TRUE,14,1,0.07142857142857142,185,57,TRUE,TRUE,35
GR_232B,GR_232B,B,UNEX,2025-10-13T00:00:00Z,7,NA,2025-11-18T00:00:00Z,2025-11-24T00:00:00Z,10,8,NA,NA,18,0.8,6,2025-12-04T00:00:00Z,10,NA,0,2025-11-24T00:00:00Z,0,UNEX,TRUE,18,0,0,185,57,TRUE,TRUE,35
GR_232B,GR_232B,B,UNEX,2025-10-13T00:00:00Z,8,NA,2025-12-04T00:00:00Z,2025-12-10T00:00:00Z,2,0,Ghost sacs on left,NA,2,0,6,2025-12-14T00:00:00Z,4,NA,0,2025-12-10T00:00:00Z,0,UNEX,TRUE,2,0,0,185,57,TRUE,TRUE,35
GR_232B,GR_232B,B,UNEX,2025-10-13T00:00:00Z,9,2026-01-07T00:00:00Z,2025-12-14T00:00:00Z,2025-12-18T00:00:00Z,1,0,NA,NA,1,0,4,NA,NA,86,0,2025-12-18T00:00:00Z,0,UNEX,TRUE,1,0,0,185,57,TRUE,TRUE,35
GR_233I,GR_233I,I,UNEX,2025-10-14T00:00:00Z,1,NA,2025-10-14T00:00:00Z,2025-10-16T00:00:00Z,24,20,NA,NA,44,0.8333333333333334,2,2025-10-20T00:00:00Z,4,NA,15,2025-10-15T00:00:00Z,0.3409090909090909,UNEX,FALSE,NA,NA,NA,186,73,TRUE,TRUE,20
GR_233I,GR_233I,I,UNEX,2025-10-14T00:00:00Z,2,NA,2025-10-20T00:00:00Z,2025-10-22T00:00:00Z,20,22,NA,NA,42,0.9090909090909092,2,2025-10-23T00:00:00Z,1,NA,17,2025-10-22T00:00:00Z,0.4047619047619048,UNEX,TRUE,42,17,0.4047619047619048,186,73,TRUE,TRUE,20
